"E1861354C14Z353","2020-09-19 22:10:02","1","","","988100006","gettiis$narumi"
"E9971353T14N471","2020-09-21 20:21:38","1","","","988100003","gettiis$keiokabe"
"E9971353T14N471","2020-09-22 18:30:02","1","","","988100003","gettiis$keiokabe"
"E9971353T14N471","2020-09-23 17:17:30","1","","","988100003","gettiis$keiokabe"
"E9971353T14N471","2020-09-22 21:50:02","1","","","988100003","gettiis$keiokabe"
"E9971353T14N471","2020-09-23 17:17:31","1","","","988100003","gettiis$keiokabe"
"E0552407A11Y590","2020-09-24 21:15:09","1","","","988100021","gettiis$p01"
"E9971353T14N471","2020-09-25 00:25:02","1","","","988100003","gettiis$keiokabe"
"E9971353T14N471","2020-09-25 01:30:02","1","","","988100003","gettiis$keiokabe"
"G4672658G13X066","2021-05-25 00:17:50","1","","","988100061","gettiis$gettiis001"
"E0552407A11Y590","2020-09-26 01:15:04","1","","","988100019","gettiis$p01"
"E0552407A11Y590","2020-09-26 01:15:05","1","","","988100019","gettiis$p01"
"E0552407A11Y590","2020-09-26 01:15:06","1","","","988100019","gettiis$p01"
"E0552407A11Y590","2020-09-26 01:20:03","1","","","988100019","gettiis$p01"
"E9971353T14N471","2020-09-27 03:00:02","1","","","988100003","gettiis$keiokabe"
"E9971353T14N471","2020-10-02 02:30:02","1","","","988100003","gettiis$keiokabe"
"E9971353T14N471","2020-10-03 00:45:02","1","","","988100003","gettiis$keiokabe"
"E9971353T14N471","2020-10-03 03:45:02","1","","","988100003","gettiis$keiokabe"
"E9971353T14N471","2020-10-03 04:15:02","1","","","988100003","gettiis$keiokabe"
"E3972454U11Y412","2020-10-05 18:25:02","1","","","988100018","gettiis$test35"
"E3972454U11Y412","2020-10-05 18:30:02","1","","","988100018","gettiis$test35"
"E3972454U11Y412","2020-10-07 17:35:02","1","","","988100018","gettiis$test35"
"E3972454U11Y412","2020-10-07 20:45:02","1","","","988100018","gettiis$test35"
"E9101101A14N467","2020-10-07 22:04:34","1","","","988100079","gettiis$itabashilinkstjp"
"E9101101A14N467","2020-10-07 22:04:34","1","","","988100079","gettiis$tatedemoon"
"E0552407A11Y590","2020-10-08 17:20:03","1","","","988100019","gettiis$p01"
"E9101101A14N467","2020-10-09 01:05:02","1","","","988100077","gettiis$tatedemoon"
"E9101101A14N467","2020-10-09 21:23:03","1","","","988100077","gettiis$tatedemoon"
"E9101101A14N467","2020-10-09 21:20:03","1","","","988100084","gettiis$itabashilinkstjp"
"E9101101A14N467","2020-10-09 21:24:57","1","","","988100077","gettiis$itabashilinkstjp"
"G5210505A14X281","2020-10-09 22:30:39","1","","","988100077","gettiis$sample"
"E1861354C14Z353","2020-10-12 20:35:03","1","","","988100006","gettiis$narumi"
"E1861354C14Z353","2020-10-12 20:40:02","1","","","988100006","gettiis$narumi"
"E1861354C14Z353","2020-10-13 20:05:02","1","","","988100006","gettiis$narumi"
"G4672658G13X066","2020-10-13 21:39:42","26","","","988100021","gettiis$gettiis001"
"E9971353T14N471","2020-10-15 17:10:06","3","","","988100003","gettiis$keiokabe"
"E9101101A14N467","2020-10-26 17:00:03","1","","","988100077","gettiis$tatedemoon"
"E9971353T14N471","2020-11-05 00:05:02","1","","","988100003","gettiis$keiokabe"
"E9971353T14N471","2020-11-05 00:15:02","1","","","988100003","gettiis$keiokabe"
"E9971353T14N471","2020-11-05 22:34:09","1","","","988100003","gettiis$keiokabe"
"E9971353T14N471","2020-11-05 22:34:11","1","","","988100003","gettiis$keiokabe"
"E3972454U11Y412","2020-11-16 20:40:02","1","","","988100061","gettiis$test35"
"E3972454U11Y412","2020-11-27 06:35:03","1","","","988100061","gettiis$test35"
"G3170926M13X469","2021-06-25 23:46:27","1","","","988100006","gettiis$tsushima16"
"E9101101A14N467","2020-12-10 00:10:02","1","","","988100084","gettiis$itabashilinkstjp"
"E1861354C14Z353","2020-12-15 15:30:03","1","","","988100006","gettiis$narumi"
"E1861354C14Z353","2020-12-15 18:45:02","1","","","988100006","gettiis$narumi"
"E1861354C14Z353","2020-12-15 18:50:02","1","","","988100006","gettiis$narumi"
"E1861354C14Z353","2020-12-15 18:55:03","1","","","988100006","gettiis$narumi"
"E1861354C14Z353","2020-12-16 15:40:02","1","","","988100114","gettiis$narumi"
"E1861354C14Z353","2020-12-16 15:45:03","1","","","988100114","gettiis$narumi"
"E1861354C14Z353","2020-12-16 15:50:03","1","","","988100114","gettiis$narumi"
"E1861354C14Z353","2020-12-16 22:00:03","1","","","988100006","gettiis$narumi"
"E1861354C14Z353","2020-12-16 22:00:03","1","","","988100114","gettiis$narumi"
"E1861354C14Z353","2020-12-16 22:05:02","1","","","988100114","gettiis$narumi"
"E1861354C14Z353","2021-01-06 21:25:02","1","","","988100006","gettiis$narumi"
"E1861354C14Z353","2020-12-26 20:50:02","1","","","988100006","gettiis$narumi"
"E1861354C14Z353","2020-12-28 20:25:03","1","","","988100006","gettiis$narumi"
"E3972454U11Y412","2021-01-07 00:30:03","1","","","988100018","gettiis$test35"
"G3170926M13X469","2021-06-25 23:46:27","1","","","988100061","gettiis$tsushima16"
"E3972454U11Y412","2021-01-26 23:55:02","1","","","988100061","gettiis$test35"
"E9101101A14N467","2021-02-26 17:45:03","1","","","988100084","gettiis$itabashilinkstjp"
"G5450250Q17V228","2021-04-14 23:10:04","1","","","988100130","gettiis$tr2bbj"
"E1861354C14Z353","2021-02-22 19:20:03","1","","","988100130","gettiis$narumi"
